emp_id,component_name,component_code,amount
EMP-00088,Income Tax,2,3305.16
EMP-00089,Travel Allowance,1,5319.53
EMP-00089,Medical Allowance,1,10738.18
EMP-00089,Remote Work Allowance,1,11787.22
EMP-00089,Transport Allowance,1,2502.92
EMP-00089,House Rent Allowance,1,3138.88
EMP-00089,Special Allowance,1,3711.87
EMP-00089,Provident Fund,2,936.01
EMP-00089,Professional Tax,2,3034.09
EMP-00089,Insurance,2,931.27
EMP-00089,Income Tax,2,5902.46
EMP-00090,Special Allowance,1,7709.18
EMP-00090,Medical Allowance,1,3251.45
EMP-00090,Transport Allowance,1,8186.99
EMP-00090,Meal Allowance,1,7714.24
EMP-00090,Shift Allowance,1,3032.63
EMP-00090,Provident Fund,2,3651.16
EMP-00090,Gratuity Contribution,2,1527.3
EMP-00090,Income Tax,2,4036.4
EMP-00090,Insurance,2,2893.71
EMP-00091,Internet Allowance,1,1224.68
EMP-00091,Performance Allowance,1,2011.12
EMP-00091,Special Allowance,1,526.89
EMP-00091,Remote Work Allowance,1,1021.34
EMP-00091,Transport Allowance,1,401.18
EMP-00091,Shift Allowance,1,684.62
EMP-00091,Professional Tax,2,516.83
EMP-00091,Provident Fund,2,962.39
EMP-00091,Gratuity Contribution,2,550.8
EMP-00091,Insurance,2,772.37
EMP-00092,Travel Allowance,1,31028.12
EMP-00092,Shift Allowance,1,22436.78
EMP-00092,Special Allowance,1,26554.93
EMP-00092,Medical Allowance,1,28153.94
EMP-00092,Transport Allowance,1,23120.6
EMP-00092,Insurance,2,20335.97
EMP-00092,Provident Fund,2,16518.56
EMP-00092,Professional Tax,2,5611.02
EMP-00092,Income Tax,2,3023.15
EMP-00093,House Rent Allowance,1,5950.61
EMP-00093,Meal Allowance,1,3771.89
EMP-00093,Medical Allowance,1,5986.89
EMP-00093,Remote Work Allowance,1,5773.25
EMP-00093,Shift Allowance,1,5534.49
EMP-00093,Internet Allowance,1,4891.18
EMP-00093,Provident Fund,2,4139.48
EMP-00093,Income Tax,2,2882.16
EMP-00094,Internet Allowance,1,916.57
EMP-00094,Travel Allowance,1,1885.26
EMP-00094,Remote Work Allowance,1,2901.25
EMP-00094,Medical Allowance,1,540.72
EMP-00094,Special Allowance,1,1188.93
EMP-00094,Shift Allowance,1,1019.11
EMP-00094,Gratuity Contribution,2,286.49
EMP-00094,Provident Fund,2,597.19
EMP-00094,Insurance,2,1549.58
EMP-00094,Professional Tax,2,1849.81
EMP-00095,Travel Allowance,1,4143.06
EMP-00095,Transport Allowance,1,5902.16
EMP-00095,House Rent Allowance,1,7258.25
EMP-00095,Professional Tax,2,2792.68
EMP-00095,Provident Fund,2,5363.46
EMP-00095,Income Tax,2,1718.59
EMP-00095,Insurance,2,1496.51
EMP-00096,Meal Allowance,1,1234.03
EMP-00096,Shift Allowance,1,1660.94
EMP-00096,Medical Allowance,1,2142.33
EMP-00096,Special Allowance,1,859.46
EMP-00096,Travel Allowance,1,1130.08
EMP-00096,Remote Work Allowance,1,1406.04
EMP-00096,Gratuity Contribution,2,1084.6
EMP-00096,Insurance,2,1698.61
EMP-00097,Internet Allowance,1,518.7
EMP-00097,Performance Allowance,1,3091.84
EMP-00097,Medical Allowance,1,2982.53
EMP-00097,Shift Allowance,1,1199.67
EMP-00097,House Rent Allowance,1,2376.14
EMP-00097,Remote Work Allowance,1,1955.32
EMP-00097,Professional Tax,2,1184.34
EMP-00097,Insurance,2,2155.76
EMP-00097,Provident Fund,2,614.6
EMP-00098,Performance Allowance,1,10418.59
EMP-00098,Shift Allowance,1,6943.74
EMP-00098,House Rent Allowance,1,6021.4
EMP-00098,Meal Allowance,1,11366.6
EMP-00098,Professional Tax,2,4615.67
EMP-00098,Gratuity Contribution,2,6833.8
EMP-00098,Provident Fund,2,5419.0
EMP-00098,Income Tax,2,5662.77
EMP-00099,Meal Allowance,1,9184.08
EMP-00099,Special Allowance,1,56008.85
EMP-00099,Travel Allowance,1,42587.33
EMP-00099,Internet Allowance,1,53253.31
EMP-00099,Performance Allowance,1,18422.83
EMP-00099,Remote Work Allowance,1,34895.66
EMP-00099,Provident Fund,2,33213.74
EMP-00099,Gratuity Contribution,2,35564.24
EMP-00099,Income Tax,2,11517.8
EMP-00100,Internet Allowance,1,10701.7
EMP-00100,Meal Allowance,1,12103.21
EMP-00100,Performance Allowance,1,7264.65
EMP-00100,Special Allowance,1,2056.33
EMP-00100,Medical Allowance,1,6368.05
EMP-00100,Income Tax,2,3445.1
EMP-00100,Professional Tax,2,8052.85
EMP-00100,Provident Fund,2,867.13
EMP-00101,Meal Allowance,1,16961.63
EMP-00101,Internet Allowance,1,15402.99
EMP-00101,Performance Allowance,1,15482.63
EMP-00101,Medical Allowance,1,12772.32
EMP-00101,Shift Allowance,1,5017.05
EMP-00101,Remote Work Allowance,1,13749.63
EMP-00101,Provident Fund,2,1563.07
EMP-00101,Income Tax,2,7988.05
EMP-00101,Professional Tax,2,14603.9
EMP-00101,Insurance,2,14657.65
EMP-00102,Travel Allowance,1,5540.72
EMP-00102,Meal Allowance,1,6272.0
EMP-00102,Special Allowance,1,5383.27
EMP-00102,Gratuity Contribution,2,2758.94
EMP-00102,Professional Tax,2,4743.91
EMP-00102,Provident Fund,2,5423.69
EMP-00103,Performance Allowance,1,1195.36
EMP-00103,Shift Allowance,1,885.25
EMP-00103,House Rent Allowance,1,1249.07
EMP-00103,Special Allowance,1,1069.41
EMP-00103,Insurance,2,1194.57
EMP-00103,Income Tax,2,1444.45
EMP-00103,Professional Tax,2,544.99
EMP-00103,Gratuity Contribution,2,922.03
EMP-00104,Meal Allowance,1,1221.84
EMP-00104,Transport Allowance,1,880.03
EMP-00104,Performance Allowance,1,3023.97
EMP-00104,Special Allowance,1,1621.93
EMP-00104,Remote Work Allowance,1,2134.28
EMP-00104,Medical Allowance,1,1265.42
EMP-00104,Insurance,2,1282.3
EMP-00104,Income Tax,2,581.65
EMP-00104,Provident Fund,2,1261.06
EMP-00104,Gratuity Contribution,2,2061.24
EMP-00105,Shift Allowance,1,2515.63
EMP-00105,Internet Allowance,1,2563.63
EMP-00105,House Rent Allowance,1,932.18
EMP-00105,Medical Allowance,1,2005.66
EMP-00105,Transport Allowance,1,4702.88
EMP-00105,Performance Allowance,1,1810.31
EMP-00105,Insurance,2,3118.25
EMP-00105,Income Tax,2,2765.66
EMP-00106,Travel Allowance,1,4696.03
EMP-00106,Transport Allowance,1,7263.7
EMP-00106,Performance Allowance,1,3049.51
EMP-00106,Income Tax,2,1159.87
EMP-00106,Insurance,2,6038.05
EMP-00107,Transport Allowance,1,2643.22
EMP-00107,Meal Allowance,1,1382.4
EMP-00107,Remote Work Allowance,1,1268.28
EMP-00107,Special Allowance,1,1501.91
EMP-00107,House Rent Allowance,1,1244.36
EMP-00107,Shift Allowance,1,1682.13
EMP-00107,Insurance,2,2154.48
EMP-00107,Gratuity Contribution,2,895.98
EMP-00108,House Rent Allowance,1,21789.77
EMP-00108,Shift Allowance,1,10012.19
EMP-00108,Special Allowance,1,18006.93
EMP-00108,Performance Allowance,1,11650.65
EMP-00108,Meal Allowance,1,18907.78
EMP-00108,Insurance,2,2867.74
EMP-00108,Provident Fund,2,7845.97
EMP-00108,Gratuity Contribution,2,5574.37
EMP-00109,Performance Allowance,1,1122.51
EMP-00109,Medical Allowance,1,4420.04
EMP-00109,Special Allowance,1,3954.03
EMP-00109,Internet Allowance,1,3253.41
EMP-00109,Remote Work Allowance,1,3903.1
EMP-00109,Insurance,2,2759.58
EMP-00109,Provident Fund,2,2574.93
EMP-00110,Remote Work Allowance,1,11212.99
EMP-00110,Medical Allowance,1,4924.9
EMP-00110,House Rent Allowance,1,5029.65
EMP-00110,Special Allowance,1,5881.98
EMP-00110,Internet Allowance,1,9870.53
EMP-00110,Professional Tax,2,5527.79
EMP-00110,Gratuity Contribution,2,4156.54
EMP-00111,Shift Allowance,1,5175.23
EMP-00111,Transport Allowance,1,4551.94
EMP-00111,Travel Allowance,1,5673.1
EMP-00111,House Rent Allowance,1,4028.31
EMP-00111,Gratuity Contribution,2,2423.24
EMP-00111,Income Tax,2,1819.6
EMP-00111,Professional Tax,2,3564.89
EMP-00112,Performance Allowance,1,8340.32
EMP-00112,House Rent Allowance,1,11869.02
EMP-00112,Shift Allowance,1,6165.67
EMP-00112,Insurance,2,5570.51
EMP-00112,Provident Fund,2,4676.34
EMP-00112,Professional Tax,2,8516.41
EMP-00112,Income Tax,2,8126.8
EMP-00113,Shift Allowance,1,3148.73
EMP-00113,Medical Allowance,1,1136.55
EMP-00113,Travel Allowance,1,2438.09
EMP-00113,Special Allowance,1,3252.62
EMP-00113,Professional Tax,2,2000.92
EMP-00113,Insurance,2,959.68
EMP-00114,Transport Allowance,1,9170.02
EMP-00114,Medical Allowance,1,5948.97
EMP-00114,House Rent Allowance,1,5386.07
EMP-00114,Performance Allowance,1,1423.04
EMP-00114,Professional Tax,2,4227.41
EMP-00114,Provident Fund,2,4303.87
EMP-00114,Gratuity Contribution,2,1242.21
EMP-00115,Travel Allowance,1,5028.3
EMP-00115,Internet Allowance,1,7324.51
EMP-00115,Performance Allowance,1,8257.37
EMP-00115,Income Tax,2,2004.92
EMP-00115,Professional Tax,2,4098.72
EMP-00115,Gratuity Contribution,2,4174.42
EMP-00115,Provident Fund,2,2241.85
EMP-00116,Meal Allowance,1,8463.9
EMP-00116,House Rent Allowance,1,7131.68
EMP-00116,Remote Work Allowance,1,1696.86
EMP-00116,Transport Allowance,1,9704.85
EMP-00116,Shift Allowance,1,4014.09
EMP-00116,Professional Tax,2,2384.04
EMP-00116,Provident Fund,2,6943.97
EMP-00117,Internet Allowance,1,5575.55
EMP-00117,Transport Allowance,1,3630.23
EMP-00117,Medical Allowance,1,2823.65
EMP-00117,Performance Allowance,1,6004.25
EMP-00117,Gratuity Contribution,2,2385.79
EMP-00117,Professional Tax,2,1213.19
EMP-00118,Performance Allowance,1,10187.87
EMP-00118,Internet Allowance,1,19952.21
EMP-00118,Medical Allowance,1,3283.71
EMP-00118,House Rent Allowance,1,9772.25
EMP-00118,Special Allowance,1,9662.91
EMP-00118,Travel Allowance,1,11132.54
EMP-00118,Income Tax,2,13195.03
EMP-00118,Insurance,2,5314.67
EMP-00118,Provident Fund,2,11855.89
EMP-00118,Professional Tax,2,1578.77
EMP-00119,Meal Allowance,1,1583.84
EMP-00119,Shift Allowance,1,964.87
EMP-00119,Transport Allowance,1,668.55
EMP-00119,Professional Tax,2,661.4
EMP-00119,Gratuity Contribution,2,296.79
EMP-00120,Travel Allowance,1,1407.01
EMP-00120,Special Allowance,1,1241.91
EMP-00120,Performance Allowance,1,1925.67
EMP-00120,Shift Allowance,1,3246.93
EMP-00120,Meal Allowance,1,666.65
EMP-00120,Income Tax,2,2429.63
EMP-00120,Provident Fund,2,806.36
EMP-00120,Professional Tax,2,823.27
EMP-00121,Medical Allowance,1,2095.48
EMP-00121,Internet Allowance,1,2192.64
EMP-00121,Travel Allowance,1,2173.38
EMP-00121,Performance Allowance,1,657.14
EMP-00121,Shift Allowance,1,1584.31
EMP-00121,Special Allowance,1,2499.34
EMP-00121,Income Tax,2,1202.27
EMP-00121,Gratuity Contribution,2,361.66
EMP-00121,Professional Tax,2,1716.37
EMP-00122,Meal Allowance,1,9753.3
EMP-00122,Shift Allowance,1,5801.87
EMP-00122,House Rent Allowance,1,9365.87
EMP-00122,Gratuity Contribution,2,1460.16
EMP-00122,Professional Tax,2,1604.29
EMP-00122,Insurance,2,3198.61
EMP-00122,Provident Fund,2,1302.29
EMP-00123,Travel Allowance,1,8170.59
EMP-00123,Remote Work Allowance,1,9020.39
EMP-00123,Meal Allowance,1,7945.04
EMP-00123,Income Tax,2,5459.57
EMP-00123,Professional Tax,2,4838.73
EMP-00123,Insurance,2,3611.84
EMP-00123,Gratuity Contribution,2,5890.25
EMP-00124,Travel Allowance,1,7100.73
EMP-00124,Special Allowance,1,1836.9
EMP-00124,Internet Allowance,1,6030.56
EMP-00124,House Rent Allowance,1,4583.83
EMP-00124,Provident Fund,2,1812.85
EMP-00124,Professional Tax,2,1383.99
EMP-00124,Income Tax,2,3599.79
EMP-00125,Transport Allowance,1,1300.63
EMP-00125,House Rent Allowance,1,7169.96
EMP-00125,Internet Allowance,1,3044.66
EMP-00125,Special Allowance,1,4979.12
EMP-00125,Remote Work Allowance,1,4686.89
EMP-00125,Travel Allowance,1,5952.26
EMP-00125,Professional Tax,2,1356.93
EMP-00125,Insurance,2,4829.35
EMP-00125,Income Tax,2,5026.91
EMP-00126,Internet Allowance,1,3510.01
EMP-00126,Medical Allowance,1,2849.66
EMP-00126,Meal Allowance,1,4711.2
EMP-00126,Travel Allowance,1,5445.33
EMP-00126,Transport Allowance,1,2735.32
EMP-00126,Shift Allowance,1,3652.69
EMP-00126,Income Tax,2,2654.8
EMP-00126,Insurance,2,3134.18
EMP-00127,Performance Allowance,1,15560.6
EMP-00127,Medical Allowance,1,9952.6
EMP-00127,Transport Allowance,1,8365.7
EMP-00127,Meal Allowance,1,10669.57
EMP-00127,Shift Allowance,1,11948.26
EMP-00127,Provident Fund,2,8738.3
EMP-00127,Income Tax,2,3846.23
EMP-00127,Gratuity Contribution,2,5049.16
EMP-00128,Special Allowance,1,10241.32
EMP-00128,Transport Allowance,1,7599.15
EMP-00128,Meal Allowance,1,15573.96
EMP-00128,House Rent Allowance,1,3058.56
EMP-00128,Performance Allowance,1,7067.6
EMP-00128,Shift Allowance,1,10593.34
EMP-00128,Professional Tax,2,1932.75
EMP-00128,Income Tax,2,5966.72
EMP-00128,Gratuity Contribution,2,12612.05
EMP-00129,Remote Work Allowance,1,6060.23
EMP-00129,Meal Allowance,1,6135.57
EMP-00129,Medical Allowance,1,4783.84
EMP-00129,Special Allowance,1,5615.74
EMP-00129,Travel Allowance,1,4363.5
EMP-00129,Performance Allowance,1,9931.88
EMP-00129,Insurance,2,7689.79
EMP-00129,Professional Tax,2,7406.25
EMP-00129,Income Tax,2,3937.03
EMP-00130,House Rent Allowance,1,8503.87
EMP-00130,Medical Allowance,1,4242.62
EMP-00130,Transport Allowance,1,4126.36
EMP-00130,Shift Allowance,1,6163.15
EMP-00130,Meal Allowance,1,8353.73
EMP-00130,Internet Allowance,1,7263.4
EMP-00130,Gratuity Contribution,2,3404.65
EMP-00130,Provident Fund,2,5366.34
EMP-00131,Medical Allowance,1,1613.91
EMP-00131,Shift Allowance,1,3080.79
EMP-00131,Meal Allowance,1,1858.76
EMP-00131,Provident Fund,2,1243.18
EMP-00131,Income Tax,2,1785.77
EMP-00131,Gratuity Contribution,2,1796.75
EMP-00132,Medical Allowance,1,1812.09
EMP-00132,Internet Allowance,1,2260.9
EMP-00132,Remote Work Allowance,1,3505.02
EMP-00132,Special Allowance,1,2038.73
EMP-00132,Shift Allowance,1,5087.87
EMP-00132,Travel Allowance,1,4478.34
EMP-00132,Insurance,2,1037.12
EMP-00132,Gratuity Contribution,2,600.77
EMP-00133,House Rent Allowance,1,293.22
EMP-00133,Transport Allowance,1,1890.87
EMP-00133,Special Allowance,1,1797.85
EMP-00133,Remote Work Allowance,1,1949.02
EMP-00133,Meal Allowance,1,1418.23
EMP-00133,Gratuity Contribution,2,279.59
EMP-00133,Income Tax,2,1053.04
EMP-00133,Professional Tax,2,827.96
EMP-00134,Transport Allowance,1,9438.73
EMP-00134,Performance Allowance,1,10320.4
EMP-00134,Internet Allowance,1,16837.14
EMP-00134,Remote Work Allowance,1,7302.4
EMP-00134,Special Allowance,1,3563.21
EMP-00134,Professional Tax,2,5920.73
EMP-00134,Insurance,2,2444.58
EMP-00135,Shift Allowance,1,7668.65
EMP-00135,Performance Allowance,1,9102.61
EMP-00135,Remote Work Allowance,1,5335.24
EMP-00135,Income Tax,2,4486.14
EMP-00135,Professional Tax,2,1539.92
EMP-00135,Insurance,2,1274.09
EMP-00135,Gratuity Contribution,2,2730.85
EMP-00136,Travel Allowance,1,3005.25
EMP-00136,Remote Work Allowance,1,3378.91
EMP-00136,Special Allowance,1,2873.79
EMP-00136,Shift Allowance,1,3255.0
EMP-00136,Transport Allowance,1,682.9
EMP-00136,Gratuity Contribution,2,815.22
EMP-00136,Insurance,2,1696.66
EMP-00136,Income Tax,2,2248.51
EMP-00137,Performance Allowance,1,4716.81
EMP-00137,House Rent Allowance,1,1422.27
EMP-00137,Shift Allowance,1,4242.94
EMP-00137,Transport Allowance,1,3016.05
EMP-00137,Internet Allowance,1,2644.93
EMP-00137,Income Tax,2,3597.06
EMP-00137,Professional Tax,2,3118.37
EMP-00137,Provident Fund,2,1270.19
EMP-00137,Insurance,2,3833.99
EMP-00138,House Rent Allowance,1,7058.29
EMP-00138,Internet Allowance,1,2877.33
EMP-00138,Shift Allowance,1,3106.02
EMP-00138,Performance Allowance,1,2891.85
EMP-00138,Insurance,2,2170.2
EMP-00138,Provident Fund,2,4089.4
EMP-00138,Income Tax,2,3965.09
EMP-00139,Meal Allowance,1,1296.67
EMP-00139,House Rent Allowance,1,415.38
EMP-00139,Medical Allowance,1,1102.17
EMP-00139,Insurance,2,1615.09
EMP-00139,Professional Tax,2,1288.58
EMP-00139,Provident Fund,2,695.36
EMP-00139,Income Tax,2,882.29
EMP-00140,Meal Allowance,1,5005.91
EMP-00140,Internet Allowance,1,2792.65
EMP-00140,Remote Work Allowance,1,4349.64
EMP-00140,Transport Allowance,1,2052.1
EMP-00140,Travel Allowance,1,5142.24
EMP-00140,Provident Fund,2,2323.58
EMP-00140,Income Tax,2,622.13
EMP-00141,House Rent Allowance,1,3274.13
EMP-00141,Internet Allowance,1,2522.38
EMP-00141,Special Allowance,1,2218.58
EMP-00141,Meal Allowance,1,3303.8
EMP-00141,Gratuity Contribution,2,2204.72
EMP-00141,Insurance,2,833.42
EMP-00142,Internet Allowance,1,2188.17
EMP-00142,Meal Allowance,1,8589.29
EMP-00142,Transport Allowance,1,4458.55
EMP-00142,Shift Allowance,1,2196.31
EMP-00142,Medical Allowance,1,2788.5
EMP-00142,Insurance,2,5635.15
EMP-00142,Provident Fund,2,4041.74
EMP-00142,Gratuity Contribution,2,1127.07
EMP-00142,Income Tax,2,5570.36
EMP-00143,Shift Allowance,1,30989.42
EMP-00143,Meal Allowance,1,41429.17
EMP-00143,Travel Allowance,1,32190.35
EMP-00143,Gratuity Contribution,2,10864.42
EMP-00143,Income Tax,2,9172.63
EMP-00144,Internet Allowance,1,7670.9
EMP-00144,Remote Work Allowance,1,9275.71
EMP-00144,Medical Allowance,1,3068.68
EMP-00144,Travel Allowance,1,9936.97
EMP-00144,Income Tax,2,5923.83
EMP-00144,Provident Fund,2,3727.06
EMP-00144,Gratuity Contribution,2,5888.12
EMP-00144,Insurance,2,7202.59
EMP-00145,Medical Allowance,1,952.18
EMP-00145,Meal Allowance,1,411.42
EMP-00145,Special Allowance,1,1445.49
EMP-00145,Remote Work Allowance,1,1753.67
EMP-00145,Insurance,2,696.52
EMP-00145,Professional Tax,2,604.41
EMP-00145,Provident Fund,2,1926.31
EMP-00145,Income Tax,2,1771.19
EMP-00146,Remote Work Allowance,1,8282.08
EMP-00146,Performance Allowance,1,9677.59
EMP-00146,Transport Allowance,1,4247.36
EMP-00146,Shift Allowance,1,10048.75
EMP-00146,Travel Allowance,1,4889.37
EMP-00146,House Rent Allowance,1,7215.14
EMP-00146,Income Tax,2,5109.64
EMP-00146,Gratuity Contribution,2,6267.95
EMP-00146,Provident Fund,2,5765.21
EMP-00146,Professional Tax,2,7891.98
EMP-00147,Internet Allowance,1,7301.34
EMP-00147,Shift Allowance,1,5175.98
EMP-00147,Medical Allowance,1,4214.08
EMP-00147,Gratuity Contribution,2,934.19
EMP-00147,Insurance,2,2047.23
EMP-00148,Shift Allowance,1,5437.77
EMP-00148,Special Allowance,1,1764.87
EMP-00148,Internet Allowance,1,4963.2
EMP-00148,Insurance,2,4391.82
EMP-00148,Income Tax,2,2085.84
EMP-00148,Provident Fund,2,2246.01
EMP-00148,Gratuity Contribution,2,2965.2
EMP-00149,Performance Allowance,1,1142.47
EMP-00149,Travel Allowance,1,2852.01
EMP-00149,Transport Allowance,1,2035.42
EMP-00149,House Rent Allowance,1,3121.15
EMP-00149,Shift Allowance,1,3122.4
EMP-00149,Internet Allowance,1,3309.78
EMP-00149,Professional Tax,2,269.71
EMP-00149,Income Tax,2,728.87
EMP-00149,Gratuity Contribution,2,1665.17
EMP-00150,Special Allowance,1,6857.95
EMP-00150,House Rent Allowance,1,3790.98
EMP-00150,Medical Allowance,1,5138.43
EMP-00150,Provident Fund,2,3942.87
EMP-00150,Insurance,2,2801.56
EMP-00150,Gratuity Contribution,2,1320.81
EMP-00150,Income Tax,2,3248.0
EMP-00151,Special Allowance,1,9970.71
EMP-00151,Travel Allowance,1,9085.55
EMP-00151,Meal Allowance,1,9003.28
EMP-00151,Remote Work Allowance,1,5760.41
EMP-00151,Income Tax,2,1254.84
EMP-00151,Professional Tax,2,4452.65
EMP-00151,Insurance,2,7062.05
EMP-00151,Gratuity Contribution,2,4667.03
EMP-00152,House Rent Allowance,1,6135.16
EMP-00152,Travel Allowance,1,2264.01
EMP-00152,Internet Allowance,1,2518.29
EMP-00152,Special Allowance,1,3553.29
EMP-00152,Professional Tax,2,3902.02
EMP-00152,Income Tax,2,2386.97
EMP-00153,Special Allowance,1,2520.12
EMP-00153,Remote Work Allowance,1,1953.51
EMP-00153,Medical Allowance,1,634.04
EMP-00153,Professional Tax,2,1750.59
EMP-00153,Provident Fund,2,1526.39
EMP-00153,Insurance,2,458.15
EMP-00154,Internet Allowance,1,4503.51
EMP-00154,House Rent Allowance,1,5119.29
EMP-00154,Special Allowance,1,3475.85
EMP-00154,Professional Tax,2,2106.07
EMP-00154,Insurance,2,3198.01
EMP-00155,Special Allowance,1,10107.83
EMP-00155,Performance Allowance,1,8561.61
EMP-00155,House Rent Allowance,1,5395.99
EMP-00155,Gratuity Contribution,2,5763.8
EMP-00155,Insurance,2,2158.29
EMP-00156,Remote Work Allowance,1,31349.85
EMP-00156,Transport Allowance,1,12623.03
EMP-00156,Special Allowance,1,23617.89
EMP-00156,Performance Allowance,1,10467.85
EMP-00156,Medical Allowance,1,4685.34
EMP-00156,Insurance,2,3669.59
EMP-00156,Income Tax,2,17685.18
EMP-00156,Gratuity Contribution,2,8022.74
EMP-00156,Provident Fund,2,4091.58
EMP-00157,Medical Allowance,1,29180.61
EMP-00157,Internet Allowance,1,13284.72
EMP-00157,Transport Allowance,1,7537.85
EMP-00157,Gratuity Contribution,2,21775.82
EMP-00157,Provident Fund,2,3700.85
EMP-00157,Income Tax,2,3780.68
EMP-00157,Professional Tax,2,18196.91
EMP-00158,House Rent Allowance,1,2116.56
EMP-00158,Medical Allowance,1,1491.41
EMP-00158,Meal Allowance,1,2489.53
EMP-00158,Income Tax,2,1862.89
EMP-00158,Insurance,2,1919.29
EMP-00158,Provident Fund,2,1582.27
EMP-00158,Professional Tax,2,623.69
EMP-00159,Performance Allowance,1,2544.22
EMP-00159,Shift Allowance,1,2021.97
EMP-00159,Special Allowance,1,2881.46
EMP-00159,Remote Work Allowance,1,1427.89
EMP-00159,Internet Allowance,1,1351.8
EMP-00159,Professional Tax,2,1844.96
EMP-00159,Gratuity Contribution,2,900.85
EMP-00159,Income Tax,2,245.32
EMP-00159,Insurance,2,612.83
EMP-00160,Performance Allowance,1,6317.26
EMP-00160,Medical Allowance,1,1686.99
EMP-00160,Transport Allowance,1,2019.76
EMP-00160,Remote Work Allowance,1,10545.06
EMP-00160,Gratuity Contribution,2,4401.35
EMP-00160,Income Tax,2,1602.36
EMP-00160,Provident Fund,2,2940.56
EMP-00160,Insurance,2,6506.64
EMP-00161,Shift Allowance,1,97894.05
EMP-00161,Internet Allowance,1,42650.67
EMP-00161,House Rent Allowance,1,44066.21
EMP-00161,Provident Fund,2,25813.72
EMP-00161,Income Tax,2,34427.07
EMP-00161,Insurance,2,32463.13
EMP-00162,Remote Work Allowance,1,6389.39
EMP-00162,Shift Allowance,1,1544.11
EMP-00162,Performance Allowance,1,2560.24
EMP-00162,Insurance,2,5061.52
EMP-00162,Gratuity Contribution,2,3800.72
